,county_state,Unnamed: 0,kfr_pooled_pooled_p25,hs_pooled_pooled_p25,coll_pooled_pooled_p25,comcoll_pooled_pooled_p25,pm25_1982_binary,pm25_1982,pm25_1990,pm25_2000,pm25_2010,frac_coll_plus2000,med_hhinc1990,popdensity2000,poor_share1990,share_black2000,share_white2000,share_hisp2000,share_asian2000,emp2000,census_region,mean_winter_prcp,mean_winter_tmin,mean_summer_prcp,mean_summer_tmax
13,1027,136.0,0.4253034591674804,0.7535606,0.046969045,0.17898802,0.0,20.37938720703125,17.208612060546876,14.899130859375,9.934937133789065,0.0890052393078804,18836.660668170814,10.29310417175293,0.1905466318130493,0.193186953663826,0.7695189714431763,0.0200719553977251,0.0009551098337396,0.5194430947303772,3.0,7.269514319466221,1.10124725484186,3.563158451812343,30.41951390971309
14,1029,139.5,0.4145289421081543,0.7011608,0.2604133,0.29871786,0.5,20.88793212890625,17.919229736328127,15.364189453125,10.364226074218749,0.0796219892799854,21358.0,11.691141605377197,0.15956044942140574,0.021310810552677098,0.9495588839054108,0.0109212279785424,0.0013715073582716,0.5661020576953888,3.0,7.049700432519121,0.4217868671855986,3.120587663114649,30.559177543805994
15,1031,148.0,0.395302848815918,0.7778138,0.20367734,0.30564448,1.0,21.59025146484375,17.68612060546875,14.9195458984375,10.534315185546877,0.1454432010650634,22636.0,23.884571075439453,0.158462569117546,0.1107106953859329,0.8352223634719849,0.0149381132796406,0.0034352471120655,0.5439283847808838,3.0,6.65499184926351,4.801298740175032,4.530947765578396,32.33507857115372
16,1033,161.5,0.3845832824707031,0.72925526,0.15013246,0.19631994,1.0,24.1813720703125,20.336192626953125,16.20055969238281,10.956444702148435,0.1434295773506164,21714.942668783187,245.13172149658203,0.14428114891052246,0.1463577002286911,0.8310234248638153,0.0104602719657123,0.0018448506598360498,0.5323715507984161,3.0,6.596341672208574,0.3776659050749407,2.984789889589276,31.08034827398217
17,1035,170.0,0.3681082153320312,0.78048545,0.18836997,0.35341898,1.0,22.02468994140625,17.930728759765625,15.050946044921876,10.699381103515623,0.1044264361262321,15193.387470542028,7.295745849609375,0.2967091202735901,0.4808121919631958,0.5047715902328491,0.007780082989484,0.000406091363402,0.4543987214565277,3.0,6.155911354141104,4.610439754194685,5.452110163057627,32.52761295567388
18,1037,172.5,0.34178934097290037,0.70823044,0.21649115,0.22738768,1.0,21.810434570312502,18.09638732910156,15.423803100585936,10.736793823242188,0.0917238257825374,19705.5,11.827520370483398,0.1780368499457836,0.4673466980457306,0.5057372450828552,0.017863833112642148,0.00047022168291725,0.47921714186668396,3.0,7.301632170720647,2.2963556748711413,3.3843098717917885,31.392054537068248
19,1039,179.5,0.40141843795776366,0.7846098,0.12820725,0.24463645,1.0,22.3835498046875,17.865695190429687,15.11672607421875,10.6455517578125,0.1089833155274391,18678.0,60.44208908081055,0.22952165454626078,0.12193754315376275,0.8598358333110809,0.00685400981456035,0.0014916517538949,0.5225086212158203,3.0,6.467635945479076,4.858415403299862,4.550579760803174,32.53389867492345
20,1041,187.5,0.43004795074462887,0.7637086,0.16351297,0.21002804,1.0,21.846854248046874,17.96855224609375,15.241017456054688,10.693779907226563,0.09892563894391054,16112.206295337692,8.515093803405762,0.23712720721960062,0.23835107684135437,0.7466006278991699,0.00574199343100185,0.000792039791122,0.5110530853271484,3.0,5.716081825643782,4.295029167003102,4.414036783673193,32.3074327033499
21,1043,198.5,0.3972713470458984,0.73274785,0.15793228,0.28444824,1.0,23.6610986328125,19.982521362304688,16.272361450195312,10.97653564453125,0.10535740852355954,21197.0,42.568349838256836,0.14965752512216565,0.0015865346649661,0.963042676448822,0.01511900452896945,0.00123437755974005,0.579643577337265,3.0,6.0913876585248445,0.4523143698047428,3.7870501241768175,30.900843423345812
22,1045,214.5,0.38910408020019527,0.7646296,0.18139228,0.27452716,1.0,21.497711986558407,17.786574096679686,15.090031892026438,10.598874196653338,0.1340159401297569,25053.0,42.101497650146484,0.1370804533362388,0.18112546205520624,0.7691932916641235,0.0189170958474278,0.00628797779791055,0.5386832654476166,3.0,6.572034985489316,4.871931630786921,5.182741003718389,32.286047676335215
23,1047,227.5,0.34173999786376946,0.75914115,0.179602,0.26732334,1.0,24.160837402343752,19.91302490234375,16.468281860351563,11.654508056640625,0.12927900254726404,22922.0,115.18177032470703,0.27385918796062464,0.5974235832691193,0.38978438079357147,0.0040927062509580996,0.00326287257485085,0.5080592632293701,3.0,5.969897636688419,3.8805755327559197,3.1658693900250876,32.627075236776605
24,1049,240.0,0.4007472229003906,0.71635413,0.08515848,0.21173522,1.0,21.69837646484375,18.599561767578123,15.624554443359376,10.5503759765625,0.0717499405145645,20473.0,33.43836212158203,0.1635795533657074,0.0065684076398611,0.9427645802497864,0.0280777532607316,0.0010386912617832,0.5766423344612122,3.0,6.789873568019054,-0.509585997958979,2.98706738707488,29.98889738580455
25,1051,253.5,0.3812638473510742,0.7658035,0.13237274,0.19925472,1.0,23.01612060546875,19.057420939000977,16.109482421875,11.116375732421876,0.15500873327255243,25984.5,49.959672927856445,0.1145393289625644,0.21203299611806864,0.7633217871189117,0.01183682074770325,0.0022626145510002502,0.5870474576950073,3.0,7.145434541770534,3.505426066115292,3.0402927754203906,32.249156278112665
26,1053,265.0,0.3936750030517578,0.7477607,0.13077658,0.25971282,1.0,21.2713916015625,17.238140869140626,14.513519287109377,10.31337890625,0.0821147337555885,18156.0,28.703468322753903,0.2573648989200592,0.200752392411232,0.7686388492584229,0.0084518659859895,0.0006999533507041,0.5261408686637878,3.0,6.323930980099569,5.268631856722962,6.258915521528408,32.67197849439538
27,1055,283.5,0.3610852050781249,0.75706565,0.15821275,0.24813157,1.0,25.248031005859374,21.679746093749998,17.357638549804687,11.9795654296875,0.0893674790859222,22021.535123494337,195.65595245361328,0.1595336720347404,0.057082206010818454,0.9104627072811126,0.014329580124467549,0.00192684569628905,0.5324499011039734,3.0,6.33190671073066,1.0705887237046339,2.9931638521729447,31.36959751792576
